"Lake","Gear","Set","Lat","Lon","Date","Species","Fork_length","Weight","Sex","Mark","Floy","PIT","Recap","cap_label","Fish_notes","event_num","lake_combined","stat","grouping","corrected_length","class","year_cap","year_recap"
"Round","ANG",26,63.05501,-145.9978,2023-06-15,"LT","467",NA,NA,"Gray Floy 18045; PIT OC13","18045","OC13",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",467,NA,NA,NA
"Round","ANG",22,63.05651,-145.98167,2023-06-16,"LT","467",NA,NA,"Gray Floy 18049; PIT OC32","18049","OC32",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",467,NA,NA,NA
"Round","ANG",43,63.05589,-145.98046,2023-06-22,"LT","480",1361,NA,"Gray Floy 18656; PIT 85OC","18656","85OC",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",480,NA,NA,NA
"Round","ANG",88,63.05144,-145.98876,2023-06-24,"LT","497",1701,NA,"Gray Floy 18691; PIT 852A","18691","852A",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",497,NA,NA,NA
"Round","ANG",131,63.05518,-145.99389,2023-06-26,"LT","497",1361,NA,"Gray Floy 18959; PIT 853B","18959","853B",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",497,NA,NA,NA
"Round","ANG",77,63.06079,-145.98513,2023-06-23,"LT","599",2835,NA,"Gray Floy 18685; PIT 8538","18685","8538",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",599,NA,NA,NA
"Shallow","ANG",83,63.07015,-145.9728,2023-06-23,"LT","373",NA,NA,"Gray Floy 18255; PIT 284B","18255","284B",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",373,NA,NA,NA
"Shallow","ANG",1,63.07645,-145.95488,2023-06-16,"LT","373",680,NA,"Gray Floy 18526; PIT 1345","18526","1345",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",373,NA,NA,NA
"Shallow","ANG",6,63.0755,-145.95829,2023-06-16,"LT","381",567,NA,"Gray Floy 18531; PIT 133C","18531","133C",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",381,NA,NA,NA
"Shallow","ANG",45,63.07147,-145.97221,2023-06-18,"LT","396",567,NA,"Gray Floy 18504; PIT 1336","18504","1336",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",396,NA,NA,NA
"Shallow","ANG",66,63.07627,-145.95475,2023-06-19,"LT","397",794,NA,"Gray Floy 18073; PIT OC1B","18073","OC1B",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",397,NA,NA,NA
"Shallow","ANG",10,63.07676,-145.96292,2023-06-17,"LT","410",907,NA,"Gray Floy 18534; PIT 1316","18534","1316",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",410,NA,NA,NA
"Shallow","ANG",7,63.06949,-145.97346,2023-06-16,"LT","414",907,NA,"Gray Floy 18532; PIT 1311","18532","1311",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",414,NA,NA,NA
"Shallow","ANG",70,63.0769,-145.96416,2023-06-19,"LT","420",953,NA,"Gray Floy 18077; PIT OC3D","18077","OC3D",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",420,NA,NA,NA
"Shallow","ANG",69,63.0769,-145.96416,2023-06-19,"LT","430",1134,NA,"Gray Floy 18076; PIT OC40","18076","OC40",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",430,NA,NA,NA
"Shallow","ANG",46,63.07147,-145.97221,2023-06-18,"LT","439",1021,NA,"Gray Floy 18505; PIT 1317","18505","1317",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",439,NA,NA,NA
"Shallow","ANG",71,63.07732,-145.96114,2023-06-19,"LT","441",1134,NA,"Gray Floy 18078; PIT OCO3","18078","OCO3",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",441,NA,NA,NA
"Shallow","ANG",20,63.0698,-145.97354,2023-06-17,"LT","443",1134,NA,"Gray Floy 18544; PIT 130B","18544","130B",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",443,NA,NA,NA
"Shallow","ANG",23,63.06963,-145.96818,2023-06-17,"LT","448",907,NA,"Gray Floy 18547; PIT 1349","18547","1349",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",448,NA,NA,NA
"Shallow","ANG",64,63.07713,-145.96429,2023-06-19,"LT","476",1814,NA,"Gray Floy 18071; PIT OC1C","18071","OC1C",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",476,NA,NA,NA
"Shallow","ANG",16,63.07112,-145.97338,2023-06-17,"LT","476",1134,NA,"Gray Floy 18540; PIT 132D","18540","132D",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",476,NA,NA,NA
"Shallow","ANG",19,63.07148,-145.9736,2023-06-17,"LT","480",1588,NA,"Gray Floy 18543; PIT 1332","18543","1332",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",480,NA,NA,NA
"Shallow","ANG",27,63.07591,-145.96311,2023-06-18,"LT","488",1361,NA,"Gray Floy 18056; PIT OCO1","18056","OCO1",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",488,NA,NA,NA
"Shallow","ANG",8,63.07197,-145.97291,2023-06-16,"LT","495",1588,NA,"Gray Floy 18533; PIT 1327","18533","1327",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",495,NA,NA,NA
"Shallow","ANG",67,63.07769,-145.96354,2023-06-19,"LT","501",1542,NA,"Gray Floy 18074; PIT OC47","18074","OC47",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",501,NA,NA,NA
"Shallow","ANG",68,63.07584,-145.96282,2023-06-19,"LT","510",1860,NA,"Gray Floy 18075; PIT OC34","18075","OC34",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",510,NA,NA,NA
"Shallow","ANG",54,63.07791,-145.95342,2023-06-18,"LT","514",1588,NA,"Gray Floy 18513; PIT 1339","18513","1339",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",514,NA,NA,NA
"Shallow","ANG",4,63.08066,-145.95501,2023-06-16,"LT","535",1814,NA,"Gray Floy 18529; PIT 1326","18529","1326",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",535,NA,NA,NA
"Shallow","ANG",35,63.07801,-145.95379,2023-06-18,"LT","562",2381,NA,"Gray Floy 18064; PIT OBF1","18064","OBF1",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",562,NA,NA,NA
"Shallow","ANG",12,63.07097,-145.97426,2023-06-17,"LT","570",1814,NA,"Gray Floy 18536; PIT 1347","18536","1347",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",570,NA,NA,NA
"Shallow","ANG",34,63.07674,-145.95703,2023-06-18,"LT","585",2835,NA,"Gray Floy 18063; PIT OC2E","18063","OC2E",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",585,NA,NA,NA
"Shallow","ANG",28,63.07754,-145.96341,2023-06-18,"LT","591",2948,NA,"Gray Floy 18057; PIT OBF9","18057","OBF9",NA,"n1","Gear = Unbaited Lure",2,"Shallow_Round","n1","n1",591,NA,NA,NA
"Shallow","ANG",62,63.07703,-145.9643,2023-06-19,"LT",NA,NA,NA,"Gray Floy 18060","18060",NA,"Yes","W/in Event recap","Gear = Unbaited Lure",2,"Shallow_Round","W/in Event recap",NA,NA,NA,NA,NA
"Upper","ANG",3,63.03509,-146.0538,2024-06-11,"LT","440",1133.980925,NA,NA,NA,NA,NA,"n1","Gear = Unbaited Lure",4,"Upper","n1","n1",440,NA,NA,NA
"Upper","ANG",3,63.03665,-146.05421,2023-06-12,"LT","435",NA,NA,"Gray Floy 18010; PIT OCOB","18010","OCOB",NA,"n1","Gear = Unbaited Lure",2,"Upper","n1","n1",435,NA,NA,NA
"Upper","ANG",34,63.02499,-146.05913,2023-06-21,"LT","512",1814,NA,"Gray Floy 18551; PIT OCO7","18551","OCO7",NA,"n1","Gear = Unbaited Lure",2,"Upper","n1","n1",512,NA,NA,NA
"Round","ANG",98,63.05876,-145.98013,2023-06-25,"LT","443",NA,NA,"Gray Floy 18263; PIT 285C","18263","285C",NA,"n1","Incorrect floy tag number recorded on data sheet, changed from 18563;  Gear = Baited Lure",2,"Shallow_Round","n1","n1",443,NA,NA,NA
"Shallow","ANG",82,63.06985,-145.97463,2023-06-23,"LT","328",NA,NA,"Gray Floy 18254; PIT 28O1","18254","28O1",NA,"n1","Incorrect Pelvic fin was clipped;  Gear = Baited Lure",2,"Shallow_Round","n1","n1",328,NA,NA,NA
"Lower","ANG",85,63.13587,-145.96373,2023-04-15,"LT","820",NA,NA,"Gray Floy 19861","19861",NA,NA,"n1","James Big fish!!!;  Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",820,NA,NA,NA
"Upper","ANG",26,63.01949,-146.05899,2023-06-16,"LT","468",1247,NA,NA,NA,NA,NA,"Mort","Mortality, did not tag;  Gear = Baited Lure",2,"Upper","n1","n1",468,NA,NA,NA
"Lower","ANG",116,63.1327,-145.9581,2023-04-16,"LT","240",NA,NA,NA,NA,NA,NA,"Mort","Mortality, did not tag;  Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",240,NA,NA,NA
"Lower","ANG",117,63.1327,-145.9581,2023-04-16,"LT","280",NA,NA,NA,NA,NA,NA,"Mort","Mortality, did not tag;  Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",280,NA,NA,NA
"Lower","ANG",118,63.1327,-145.9581,2023-04-16,"LT","305",NA,NA,NA,NA,NA,NA,"Mort","Mortality, did not tag;  Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",305,NA,NA,NA
"Round","ANG",99,63.06086,-145.97817,2023-06-25,"LT","524",2495,NA,"Gray Floy 18264; PIT 281E","18264","281E",NA,"n1","No fin clip, incorrect floy tag number recorded on data sheet, changed from 18564 to 18264;  Gear = Baited Lure",2,"Shallow_Round","n1","n1",524,NA,NA,NA
"Upper","ANG",45,63.02526,-146.05889,2023-06-21,"LT","400",NA,NA,"Gray Floy 18562; PIT OC35","18562","OC35",NA,"n1","Old mouth damage, bloodshot eye;  Gear = Baited Lure",2,"Upper","n1","n1",400,NA,NA,NA
"Upper","ANG",46,63.02526,-146.05889,2023-06-21,"LT","512",1701,NA,"Gray Floy 18563; PIT 283C","18563","283C",NA,"n1","Old mouth damage;  Gear = Baited Lure",2,"Upper","n1","n1",512,NA,NA,NA
"Lower","ANG",99,63.13711,-145.96307,2023-06-21,"LT","344",NA,NA,"Gray Floy 18607; PIT 13O3","18607","1303",NA,"n1","PIT tag changed from 13O3 to 1303; Gear = Unbaited Lure",2,"Lower","n1","n1",344,NA,NA,NA
"Lower","ANG",1,63.13366,-145.95671,2023-06-19,"LT","297",340,NA,"Gray Floy 18223; PIT UNK","18223","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",297,NA,NA,NA
"Lower","ANG",40,63.13878,-145.96272,2023-06-20,"LT","340",340,NA,"Gray Floy 18239; PIT UNK","18239","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",340,NA,NA,NA
"Lower","ANG",41,63.13383,-145.96814,2023-06-20,"LT","360",567,NA,"Gray Floy 18243; PIT UNK","18243","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",360,NA,NA,NA
"Lower","ANG",4,63.13366,-145.95671,2023-06-19,"LT","363",567,NA,"Gray Floy 18222; PIT UNK","18222","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",363,NA,NA,NA
"Lower","ANG",42,63.1372,-145.96216,2023-06-20,"LT","375",454,NA,"Gray Floy 18227; PIT UNK","18227","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",375,NA,NA,NA
"Lower","ANG",5,63.13342,-145.96811,2023-06-19,"LT","377",680,NA,"Gray Floy 18204; PIT UNK","18204","8312",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",377,NA,NA,NA
"Lower","ANG",6,63.13694,-145.96086,2023-06-19,"LT","377",567,NA,"Gray Floy 18206; PIT UNK","18206","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",377,NA,NA,NA
"Lower","ANG",43,63.13768,-145.96251,2023-06-20,"LT","383",567,NA,"Gray Floy 18231; PIT UNK","18231","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",383,NA,NA,NA
"Lower","ANG",101,63.13542,-145.96521,2023-06-21,"LT","386",680,NA,"Gray Floy 18251; PIT UNK","18251","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",386,NA,NA,NA
"Lower","ANG",44,63.13383,-145.96814,2023-06-20,"LT","387",567,NA,"Gray Floy 18244; PIT UNK","18244","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",387,NA,NA,NA
"Lower","ANG",45,63.13757,-145.96262,2023-06-20,"LT","394",680,NA,"Gray Floy 18246; PIT UNK","18246","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",394,NA,NA,NA
"Lower","ANG",8,63.1377,-145.96309,2023-06-19,"LT","401",680,NA,"Gray Floy 18217; PIT UNK","18217","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",401,NA,NA,NA
"Lower","ANG",9,63.13694,-145.96086,2023-06-19,"LT","410",567,NA,"Gray Floy 18207; PIT UNK","18207","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",410,NA,NA,NA
"Lower","ANG",48,63.13878,-145.96272,2023-06-20,"LT","410",680,NA,"Gray Floy 18240; PIT UNK","18240","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",410,NA,NA,NA
"Lower","ANG",10,63.13366,-145.95671,2023-06-19,"LT","412",680,NA,"Gray Floy 18224; PIT UNK","18224","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",412,NA,NA,NA
"Lower","ANG",11,63.13819,-145.96266,2023-06-19,"LT","415",567,NA,"Gray Floy 18214; PIT UNK","18214","833F",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",415,NA,NA,NA
"Lower","ANG",12,63.13694,-145.96086,2023-06-19,"LT","418",567,NA,"Gray Floy 18211; PIT UNK","18211","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",418,NA,NA,NA
"Lower","ANG",13,63.13694,-145.96086,2023-06-19,"LT","420",567,NA,"Gray Floy 18210; PIT UNK","18210","831E",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",420,NA,NA,NA
"Lower","ANG",49,63.1372,-145.96216,2023-06-20,"LT","425",680,NA,"Gray Floy 18228; PIT UNK","18228","834E",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",425,NA,NA,NA
"Lower","ANG",14,63.1377,-145.96309,2023-06-19,"LT","430",907,NA,"Gray Floy 18219; PIT UNK","18219","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",430,NA,NA,NA
"Lower","ANG",50,63.13768,-145.96251,2023-06-20,"LT","430",1134,NA,"Gray Floy 18232; PIT UNK","18232","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",430,NA,NA,NA
"Lower","ANG",51,63.13878,-145.96272,2023-06-20,"LT","430",680,NA,"Gray Floy 18241; PIT UNK","18241","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",430,NA,NA,NA
"Lower","ANG",15,63.13694,-145.96086,2023-06-19,"LT","443",1134,NA,"Gray Floy 18212; PIT UNK","18212","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",443,NA,NA,NA
"Lower","ANG",17,63.13819,-145.96266,2023-06-19,"LT","450",1134,NA,"Gray Floy 18215; PIT UNK","18215","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",450,NA,NA,NA
"Lower","ANG",53,63.13757,-145.9628,2023-06-20,"LT","453",1588,NA,"Gray Floy 18229; PIT UNK","18229","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",453,NA,NA,NA
"Lower","ANG",54,63.13768,-145.96251,2023-06-20,"LT","453",907,NA,"Gray Floy 18233; PIT UNK","18233","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",453,NA,NA,NA
"Lower","ANG",18,63.13342,-145.96811,2023-06-19,"LT","459",1474,NA,"Gray Floy 18203; PIT UNK","18203","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",459,NA,NA,NA
"Lower","ANG",56,63.13768,-145.96251,2023-06-20,"LT","460",1361,NA,"Gray Floy 18234; PIT UNK","18234","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",460,NA,NA,NA
"Lower","ANG",105,63.13865,-145.95653,2023-06-21,"LT","460",1021,NA,"Gray Floy 18253; PIT UNK","18253","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",460,NA,NA,NA
"Lower","ANG",19,63.13694,-145.96086,2023-06-19,"LT","463",1361,NA,"Gray Floy 18208; PIT UNK","18208","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",463,NA,NA,NA
"Lower","ANG",57,63.13768,-145.96251,2023-06-20,"LT","470",1361,NA,"Gray Floy 18235; PIT UNK","18235","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",470,NA,NA,NA
"Lower","ANG",20,63.13694,-145.96086,2023-06-19,"LT","473",907,NA,"Gray Floy 18213; PIT UNK","18213","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",473,NA,NA,NA
"Lower","ANG",58,63.13687,-145.96384,2023-06-20,"LT","474",1361,NA,"Gray Floy 18247; PIT UNK","18247","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",474,NA,NA,NA
"Lower","ANG",59,63.13768,-145.96251,2023-06-20,"LT","482",1361,NA,"Gray Floy 18238; PIT UNK","18238","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",482,NA,NA,NA
"Lower","ANG",21,63.1377,-145.96309,2023-06-19,"LT","485",1588,NA,"Gray Floy 18218; PIT UNK","18218","8360",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",485,NA,NA,NA
"Lower","ANG",65,63.13878,-145.96272,2023-06-20,"LT","500",2155,NA,"Gray Floy 18242; PIT UNK","18242","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",500,NA,NA,NA
"Lower","ANG",115,63.13866,-145.9579,2023-06-21,"LT","506",2155,NA,"Gray Floy 18252; PIT UNK","18252","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",506,NA,NA,NA
"Lower","ANG",66,63.13768,-145.96251,2023-06-20,"LT","511",2041,NA,"Gray Floy 18237; PIT UNK","18237","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",511,NA,NA,NA
"Lower","ANG",116,63.13542,-145.96521,2023-06-21,"LT","521",2880,NA,"Gray Floy 18250; PIT UNK","18250","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",521,NA,NA,NA
"Lower","ANG",25,63.13694,-145.96086,2023-06-19,"LT","523",2268,NA,"Gray Floy 18209; PIT UNK","18209","8303",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",523,NA,NA,NA
"Lower","ANG",120,63.13905,-145.96126,2023-06-21,"LT","530",1588,NA,"Gray Floy 18248; PIT UNK","18248","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",530,NA,NA,NA
"Lower","ANG",68,63.1292,-145.97212,2023-06-20,"LT","535",2041,NA,"Gray Floy 18226; PIT UNK","18226","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",535,NA,NA,NA
"Lower","ANG",72,63.13757,-145.9628,2023-06-20,"LT","540",3175,NA,"Gray Floy 18230; PIT UNK","18230","8310",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",540,NA,NA,NA
"Lower","ANG",28,63.13694,-145.96086,2023-06-19,"LT","543",2041,NA,"Gray Floy 18205; PIT UNK","18205","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",543,NA,NA,NA
"Lower","ANG",29,63.1337,-145.96352,2023-06-19,"LT","545",2041,NA,"Gray Floy 18202; PIT UNK","18202","8346",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",545,NA,NA,NA
"Lower","ANG",81,63.13383,-145.96814,2023-06-20,"LT","564",3289,NA,"Gray Floy 18245; PIT UNK","18245","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",564,NA,NA,NA
"Lower","ANG",33,63.11487,-145.968,2023-06-19,"LT","565",2722,NA,"Gray Floy 18225; PIT UNK","18225","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",565,NA,NA,NA
"Lower","ANG",36,63.13819,-145.96266,2023-06-19,"LT","593",3402,NA,"Gray Floy 18216; PIT UNK","18216","UNK",NA,"n1","PIT tagged, but did not have scanner to record PIT number;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",593,NA,NA,NA
"Lower","ANG",96,63.1327,-145.9581,2023-04-16,"LT","478",NA,NA,"Gray Floy 19910","19910",NA,NA,"n1","Radio Tag from 2022- code 3, 4, or 20;  Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",478,NA,NA,NA
"Lower","ANG",98,63.1327,-145.9581,2023-04-16,"LT","530",NA,NA,"Gray Floy 19911","19911",NA,NA,"n1","Radio Tag from 2022- code 3, 4, or 20;  Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",530,NA,NA,NA
"Shallow","ANG",59,63.07093,-145.97399,2023-06-18,"LT","636",3515,NA,"Gray Floy 18518; PIT 133D","18518","133D",NA,"n1","Radio tag from 2022, upper tail lobe missing;  Gear = Bait",2,"Shallow_Round","n1","n1",636,NA,NA,NA
"Lower","ANG",61,63.13768,-145.96251,2023-06-20,"LT","485",2268,NA,"Gray Floy 18236; PIT UNK","18236","UNK",NA,"n1","Radio tag from 2022;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",485,NA,NA,NA
"Lower","ANG",35,63.13751,-145.96096,2023-06-19,"LT","575",2722,NA,"Gray Floy 18201; PIT UNK","18201","UNK",NA,"n1","Radio tag from 2022;  Gear = Angling, unknown if bait was used",2,"Lower","n1","n1",575,NA,NA,NA
"Lower","ANG",34,63.1342,-145.96424,2023-06-19,"LT","569",3062,NA,"Gray Floy 18630; PIT 131C","18630","131C",NA,"n1","Radio tag from 2022;  Gear = Baited Lure",2,"Lower","n1","n1",569,NA,NA,NA
"Round","ANG",10,63.05417,-145.98399,2023-06-12,"LT","514",NA,NA,"Gray Floy 18015; PIT OC12","18015","OC12",NA,"n1","Radio tag from 2022;  Gear = Baited Lure",2,"Shallow_Round","n1","n1",514,NA,NA,NA
"Shallow","ANG",72,63.07793,-145.95389,2023-06-19,"LT","646",3742,NA,"Gray Floy 18079; PIT OC2F","18079","OC2F",NA,"n1","Radio tag from 2022;  Gear = Baited Lure",2,"Shallow_Round","n1","n1",646,NA,NA,NA
"Upper","ANG",38,63.02526,-146.05889,2023-06-21,"LT","465",1134,NA,"Gray Floy 18555; PIT OC2B","18555","OC2B",NA,"n1","Radio tag from 2022;  Gear = Baited Lure",2,"Upper","n1","n1",465,NA,NA,NA
"Upper","ANG",52,63.02527,-146.05897,2023-06-22,"LT","597",2948,NA,"Gray Floy 18567; PIT 2821","18567","2821",NA,"n1","Radio tag from 2022;  Gear = Baited Lure",2,"Upper","n1","n1",597,NA,NA,NA
